id,position,goal,steps,moves,distance,mate,forcing,nonforcing,winning,threat_ignored,threat_at_line_end,quiet,blocks,decisive_steps,root_pieces
b5157d89f866,10090008c485140a:1007102ac0a5,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
6b959217b717,b8e082469:80a0021438b06,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9f236059493a,182d10218805:100900008d0c1528,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
041d03415ee7,a80001402bc601:184a8848010aa,win,10,19,31,mate in 16,1,9,1,0,0,8,6,4,28
9a4346ea54f0,1208000b0144904c:11204920b0303,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
4e00059191b6,90008c485140a:1003102ac0a5,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
03b0a3660554,c02803098e009:8000900c82051294,win,9,17,31,mate in 16,1,8,1,0,0,7,5,4,28
e7ed7eca9e30,140908990881008:108801400141c1c1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
9e3e825a1111,1218801c4548:8c00052019217,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
52923917fb17,20b00198014049:100100602068b920,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
d827317945fd,9010c1888b801:10008818105419c,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
494e18059776,c13748168:127000093217,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d23e9853869d,100c080ad8088102:8002d0040006580d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1c1553b3b191,10080228884c8203:418441220186c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
bc5bd6595a42,99148004b8041:814000039100590a,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,28
b641510b4656,1822990809118:9008108002290aa1,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,28
7440fcadc58f,190080c01e409:9008080190081b20,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
71840fe72006,81104110416418:208028a09ae1,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
eb982013a691,180628028a142:8000010151435029,win,5,9,11,mate in 6,3,2,1,1,0,0,0,5,27
faf1f8439ecc,91008001ba283:9002800390005078,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
bbd58144113a,43b0813c14:410080006680eb,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ff1c240e66b7,108918194089000:90010408018105c9,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
fc4dcb8342b7,28002c150c9201:8000900082210d3c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b1015ea8e0f4,226422890a2:2840081006430d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
765416e86ac5,108e0816050c1:804081010881892a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a55dbee99916,2900c080e2902:180c08029001900d,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
27e40dc27f5b,2090000510b4109:1000530902009282,win,6,11,13,mate in 7,4,2,1,1,0,0,1,5,26
efc13b73e97f,209a000210d4108:30d8200b205,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b152257405db,120042501944e:81008101800c6321,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
117ef08b1ef4,21800090710a21:800000710200905e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
798edb9aedbd,491000144d2068:1000044d00209c85,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
87d4280fc317,1085260818099:2000600108527842,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
fcc57fa02a41,4128800808399:10880005120d5804,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
81e09c50422a,1080c8c09c012:8041100161c0d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c3aba0847ac0,1080cac09c012:8041100163c0d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
4909e952033c,908022c0ad00c:2400d50052c03,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
48f5b02cee31,5090068d413:80040c50121ec,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b9c84339bc6c,900045023a03a:4000400b800c5305,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ec5de9b4ebaa,5740020049094:1000000554116409,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
fbc6a1116d6b,1009900880019188:8000010131486843,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
aa595ad69c83,96808a0018098:158587941,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a30944b59a17,30103010103684:300020002029883b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
cf4076a08706,da0a8e181:10d01a00105102c,win,7,13,13,mate in 7,0,7,1,1,0,5,4,3,28
69d1ff7c10bd,199021c0089020:90000018103140d9,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
ecf36d4873ac,1880888589814:9808100114010469,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
847c6b2ae069,30002014068585:210160031103a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
0442a8bbe1d6,100804280001558a:1000d4388831,win,7,13,13,mate in 7,1,6,1,1,0,4,2,5,26
c16bbc416a09,1008004000e984c3:40108990007a28,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,28
10d423c3dd12,108940040105d005:4108950882198,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
58c460ef83c6,1280000021ad611:1000112a1120212a,win,4,7,7,mate in 4,0,4,1,1,0,2,2,2,28
b1822e583c40,119000928ac01:98008009b0011128,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,27
cd1037a65246,350029001301a:50000009480ec805,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
3a583cee674d,104000093201d03:800081240004a23c,win,7,13,29,mate in 15,1,6,0,0,1,5,5,2,26
eebccad6af38,78c060203c:202020003018d841,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
760420aaf258,9104910508508:1000801084093057,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
e654fb63a4d3,801040090289685:8210c87282a,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,28
86d57004a56d,50001801002c5b:9400c59d104,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
517d6e03aa91,410044180d9418:8080984c048c5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
fb7231ecdea3,1830102021d0a:8008000a91098261,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
b8f4e35b27c2,211885141017:1100404300ba508,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
8d0bae11918b,920001092a193:900ba8095808,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e87657a11478,240002300019057:3024003660328,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
ba52261c7daa,1800291290548:80001401044290a3,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
edb39f7bfb8c,1006901c0d083:28800080292378,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
c813fc293348,10188005101d1003:8003101a8002803c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
550b63e7439b,9500110989408:1000009844016097,win,7,13,29,mate in 15,0,7,0,0,1,6,3,4,27
883001e3979c,9192087490:8000820060b18229,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
2e4aaaa0003f,11041221830c8:48020890c18213,win,8,15,19,mate in 10,0,8,1,1,0,6,5,3,27
534fd1d47b22,1009c20d19041:20002001920c229c,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
34fe8200c5ad,91001c8288a02:1000802812035029,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
9e4332d833b2,20809083130d1:8010082808a892a,win,8,15,31,mate in 16,3,5,0,0,1,4,4,4,28
20d8080c618c,19044024400d5:8044000190319228,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,27
f03765271b59,18140988009428:1001001014392a11,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
f33632a351c9,20a00020413546:2000006084b0c0b1,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
61c07fa493e4,954090000312c:10040004550dc401,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
dfa1a040b9e5,4900512850b020:3008900948d9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
fa6af2003801,15601d4a4:180808088234b,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,26
3e50841636bb,190089c00d840:9000040101492709,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
a864b45a12f4,a88000a981291:8200120a9002890a,win,5,9,9,mate in 5,1,4,1,0,0,3,4,1,28
b8b3e7c7be7f,40080a50138c9:8140c108c8704,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
d7cab44a0bcd,20802908489064:800908408025081b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
8210fb2ec0df,18008290813a41:8019005a80ba,win,11,21,35,mate in 18,1,10,1,0,0,9,8,3,28
8c62a1f18c69,5129100911082:80000412068a1d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
02eab2374756,1001084493c12:2049203080e9,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
d79fc2d26d61,1001284493c12:2049203280e9,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
3a33bf3d1725,9800b90008849:80021000205b3092,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,27
521f6c16eada,900c3802200a9:802800c99452,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
71761f0ccc4a,900c3842200a9:20802800c99452,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
d52bf4e464ee,1800b3048a00a:1048104080035841,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
e32807ba3320,186108200b20c:8200000104594451,win,9,17,21,mate in 11,3,6,1,1,0,4,4,5,26
e92f00462752,2501011100d1018:100002442250a245,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
5a6bbab0af47,91008800a29828:1398190093,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
b639bc2cdaec,122002043a854:200008030b00130b,win,7,13,13,mate in 7,1,6,1,0,0,5,5,2,26
98fb121173a3,1900c021d0328:1008031191009015,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
185e7cddaabd,20801830118238:8019002182283041,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
510566d820f4,1082009118410a5:20011180200ba10a,win,5,9,13,mate in 7,1,4,0,0,0,4,3,2,28
da9d7e12367b,3600a8001d00a:20000001600e2955,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
cb0c0a2118cf,8180808d896:1818100010512069,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
74af5c5414f0,81109398051:8019802890001928,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
74f5d2264359,1840308236418:4820c4089a23,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
865854fd187e,10090104811d2108:8104900910009095,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5d681d83e7b6,6011004004158b:10040601160c074,win,6,11,13,mate in 7,3,3,1,0,0,2,0,6,27
2558e8809a07,20910080221420d:221904cb062,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
961bce9601de,1a8802844d008:80000005908128c5,win,3,5,9,mate in 5,1,2,1,1,0,0,0,3,26
74a28bd95b86,20001952318601:1184208408503c,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
125af43100bb,110d09004941c:1040800504d900c1,win,6,11,15,mate in 8,0,6,0,0,1,5,4,2,28
ef79d0a6328f,1881044004c18408:4001881180018c5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c0f335c7f4b4,114c90002140d:95cd81c2,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
df83b87de3de,9140408249161:1000000994094c1c,win,10,19,19,mate in 10,1,9,1,0,0,8,6,4,28
9bb5d911ce29,104800100941499:8001010491098304,win,5,9,9,mate in 5,0,5,1,1,0,3,4,1,26
43e24ed37a14,21941100011c90:8010002096308229,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
407c972bca30,11040e04810c9:3040a0011201e200,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,26
7ea56cd48c42,214009028890c8:8026050614a21,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
6ecd742f213b,90000894458443:8009000b818bc,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a08ecf38c383,50100080aa168a:100000501250e071,win,10,19,27,mate in 14,2,8,1,1,0,6,4,6,28
240cb5a8edb4,20000903c11099:101a090288364,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
a45d37657c7e,1942012091e04:10000001852281ab,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
4d58c4c1d37f,208000a8c08e49:80002020063831b0,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
96f8a8e5d3ce,9100100497106:40004a50128259,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
a3a51d9d997f,2100000303d314:10001214060206b,win,9,17,35,mate in 18,1,8,1,0,0,7,7,2,26
5dccc79711ca,1000d0ca59088:80808ca080080c25,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
66fd55052d09,20004c9048051c:c0020022592e1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
2e6a644ea677,9900130c11180:900000c88018a059,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
e6ca70118f38,10008148d6109:84005e1009484,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
1f359bb37946,2000008c0612d3:83012308d2c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a4addbc1a872,81102108202925:20088091899488,win,10,19,35,mate in 18,4,6,1,0,0,5,3,7,27
d93d07f7755a,208004055c81148:104013080200ee80,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9efa7b8bd4db,284441408c149:44002c0471606,win,6,11,11,mate in 6,5,1,1,0,0,0,2,4,28
73f39f62d854,881000014298649:2008a1888038b0,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
cb21e1d0d256,1a801a101100e:8800000c480ce901,win,9,17,33,mate in 17,2,7,1,0,0,6,6,3,27
4878f62b305d,30091008425d:100900006401b4a2,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,27
f4b18723214a,201041940188d0:1040082008603529,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
b7d6e041d5ca,200402641b161:400203010a461e,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
d6555dca6c5a,110816042c0d:100004008908d312,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,26
82d85e7362a1,20802811618043:80041809815b8,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
f2cbd819df92,910114041d404:1000000c101c205b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b89c87de7892,990114041d404:1000000c901c205b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a38669ab133e,81000b10818c0a:800884808c0a1081,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
e23ed2605122,81100b10818c0a:800a84808c0a1081,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
c331fa7e59dc,50088c80ec004:848051081188b,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
d645d9216d53,10611692429:100210082006d146,win,8,15,15,mate in 8,1,7,1,1,0,5,6,2,28
7b2fe5043f41,19080198095008:4000d0184010aa11,win,9,17,17,mate in 9,1,8,1,1,0,6,6,3,27
cba1d747304e,183c00239822:280001981c041d,win,8,15,31,mate in 16,2,6,1,1,0,4,5,3,28
28e552298c79,10200c4518d40:400044103007219,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
b7f422051769,100800200064c478:24100c10181185,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,26
46e7fe27184c,1900019809500c:8000981800108913,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
97e67d7217cd,1901019809500c:8000981801108913,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
458ea9e5b500,904009948a148:9000914904011c01,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
89c49b392e8b,38c008409150c:840000030806e813,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
451bde01bb4d,100809088c088112:8000940051025c09,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
0e71f84c3035,9800c6004812c:8004402190297001,win,8,15,33,mate in 17,2,6,1,0,0,5,4,4,27
444f0fb9e5c8,1028840098198401:800010380420583c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
9afadeb3c866,1028140d04a58:48001b099183,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2319a3b1b158,580004249c08a:db0043a45,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
9018b3a5d1d6,102800020074801d:1078100a5062,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
39b23b9695cd,20953090c005:300110004005389a,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
01b393bb31a0,9000091a59244:100010a9020801ab,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
ada8adc1c04f,2010031112910e:100b802880290031,draw,6,11,36,draw,1,5,0,0,1,4,3,3,28
e993e899a8c3,904021a110498:a09040a9a03,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
d6e6b17aa618,90060c048152a:4000090527c045,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
87f170b33c26,2000096890519:9080908200029282,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ff2c96b23772,100901080411851c:80109011910c1801,win,4,7,7,mate in 4,1,3,1,0,0,2,3,1,28
89ad0c9b6021,9882c80609005:80041041180d0868,win,6,11,11,mate in 6,2,4,1,0,0,3,1,5,28
ba57bcec680b,100810002218d341:10101091103209a,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
99322990c792,109004094015043:950901488508,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
595de37e4774,2000b0398041a:18031004039381,win,6,11,15,mate in 8,0,6,0,0,1,5,4,2,27
2274812ec90c,28020817281c02:11001920080083a9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
dc317d18fac6,160288028a288:800017c015c21,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
cea194e9f39a,120200164a05c:15520191121,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
746ca7fe363b,120280164a05c:20015520191121,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
5a06f6a7dbaa,100008691a15a:8000848100045e85,win,12,23,31,mate in 16,2,10,1,0,0,9,7,5,28
daeaff5f0482,190008c005d009:4101510182096,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
99619ca3e333,104228060928a:8001140b0c71,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
1a63b153901a,1881101910b1:1809000889808948,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
ec9379bf25b0,201000d1303d00:100044202401c239,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,27
ef5053361d0e,20900a108c9044:108000a0802340ab,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
53cdb88fbe0b,21400050591c18:106904a0c0e1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b5f997995b5e,910000179a038:100015990001945,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
3bf940b32597,200984008001b0c1:800020092c484c0c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
876daa5d62f8,198801800dc04:98000001848121c9,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
2b4a72112cc5,40916248303:10081204010914ac,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
3d03e8bea2ec,10190100059a9:180100109b38012,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b3879d5b000b,50801b08820a1:800090040805990c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c382f4b22831,90010b8019883:2308b009a2018,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
44bc5947d1b1,104001c84d18a:180d00092e15,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
07df8a7eb0a2,2810009081b540:10000029046842a9,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
5cfefb448c5c,409006124013060:1000340810688419,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
6755c1c2fd16,9002938019812:300030000228622d,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
41e156ef920f,18000309ba003:8008109b80001098,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
83d4ef736929,4114081201380c:100800412c4c0641,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
9fec788a1506,20380910215801:10090020280ca0ac,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
089439716406,1009800080848057:8000104910493088,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
e98880ddae81,201100510b6209:2002a022491a6,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
cf9761ae6f08,20109108c8909:90006814310c6,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
0911e6ca8690,1801400c5004110a:400018018809c815,win,10,19,31,mate in 16,1,9,1,1,0,7,5,5,27
5f58acce9f51,452001200d401c:4c90c0b1c1,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
9ea2f0bee8da,100810038202880b:2800818893284,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c5af84ccb7eb,114800064097408:400051481148115,win,6,11,15,mate in 8,1,5,1,0,0,4,4,2,28
31579a9d2c35,1402868e489:4c0045011b62,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
a20b80a1cdc3,18040e0a0542a:8000a11441a2c1,win,7,13,25,mate in 13,2,5,1,0,0,4,4,3,28
c5834b524323,208400a409cc10:8400002900a031a9,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,27
667ef7654e43,108100c09400a8c0:8000940120c91409,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
ece6475d92df,18201b2091062:900830080040a30d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5a22e0f90fe7,9c000e828c018:c020002910013825,win,6,11,11,mate in 6,5,1,1,0,0,0,0,6,28
22c13c660197,20b04010003508a:1400120a16080605,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
7a14c9edde1b,1009c000c5008528:8000100910197211,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c7ab8c6b1af3,104028010c71a:8011152b1821,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
072db3fb8f16,89004414429414:489808d00cb,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
e3a5cd0c249f,10081101240d8181:200124089180340c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e125824c7396,c800d99088001:900119000005190c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
f5a020ab923a,c12401300c381:1200000c80cd104c,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
84c48002bbed,89984108c3:89080000ac922c,win,10,19,25,mate in 13,1,9,0,0,1,8,5,5,27
1424c2228d43,101400948944c:40040184074b03,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
dd5da0a17a5e,204aa8122e:2048808000ecc1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
8e7c0315319b,204ea8122e:2048808002ecc1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
43cc2ff820d6,108210108005113c:82109acc83,win,9,17,33,mate in 17,1,8,1,0,0,7,4,5,28
f08a8ec9284b,142108222106a:415051c611,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
6216540b3950,1800124011d64:800020008048e29b,win,5,9,13,mate in 7,3,2,1,1,0,0,0,5,27
821956ee1299,102002705b403:10009101d000432c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
334307bd846d,420001c882c0b:10085a0079084,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,26
fcd9fd4413fe,8a100a8082180c:80801b0c8383,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
6dbfbffc02fb,1c800da00818a:8200020900895e01,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
44384c3da382,1008300551b8:100000100258ae45,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
d60280be0b94,24284c0a0106c:80220246e283,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7d381274d858,10d1104092b:1090002802b9094,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
80b81391cc74,81024006589380:240009190810459,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
327bacb6f706,21882161e1:21008014809e1c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
184d50651a47,90005a20c1029:1000b0281021a204,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
5d2e56c50ebb,90005a20c1029:1000b0281021a214,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
1dddf627a127,90005a21c1029:1000b0281021a214,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
62bfad647ac8,103884328036:388400100d3409,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
2bbc3d078e63,10804944380c2:1000100108845c0d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
71d94b9933d7,5110063012308:11000005100cd015,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
22702140cd9c,10044b204922c:42001014929d1,win,8,15,19,mate in 10,1,7,0,0,0,7,4,4,28
04d8ffb952b8,182080228c49a:80084001c0111b21,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
3dccdc891616,290440b0093401:30290460806e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7d66b962941d,15000425d120c:1008000d9000e151,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
6a3392244986,20820986102419:804206029d320,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
211ec37d80bf,1904003401299:10000011d011c942,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
4919a3a35b64,10240a2c32089:800a800b00089252,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,28
1a94cab7ceed,312004a205828:100000039003a603,win,5,9,13,mate in 7,0,5,0,0,0,5,3,2,26
a4421c95591e,21901881004c01c:21103991381,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
37318f39f6f2,43004a0a88309:81a8110470a4,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a6c6974bd414,1102002228a93:800082039005102c,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,26
25a319f4b12b,210009481aa0c:8486020614c3,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
2379ebcf37f2,2a9a2082a2:8281800000b3849,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
c98b053710dd,3900b98818:188080a40074a1,win,12,23,33,mate in 17,2,10,1,0,0,9,8,4,27
ab09b169f299,2082358d301:8200a0409001245c,win,10,19,23,mate in 12,4,6,0,0,1,5,5,5,28
8f0b9c82ddc1,20088808b18188:88012011085831,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
0d28262891ad,8900200a28b062:820088900814a89,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
68f9c46324d9,1008308489498:2104090832843,win,3,5,7,mate in 4,1,2,1,1,0,0,1,2,26
